"","species","RCU","RLI","RB1","RB4","RB7","RB12","SP","EX","DI","R2n","CU","LI","B1","B4","B7","B12","C2n"
"1","Carex_aboriginum|IDA|spm00001838",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"123","Carex_bebbii|MAN|spm00000745",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,1.09313075813263,0.0962389666666667,0.996891791465965,90.3719412173807,55,7,43.30685358,10403.09346,415.5732087,720.6183801,68.57142857
"124","Carex_bella|COL|spm00001721",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,40,18.5,23.75675676,7077.576577,348.7117117,678.7747748,40
"125","Carex_bequaertii_ssp_bequaertii|KEN|spm00000176",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,0.521233351577102,130,140,127.8666667,900.6,160.0666667,1286.733333,58
"126","Carex_bequaertii_ssp_mossii|CPP|spm00007922",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"127","Carex_berggrenii|NZ|NCBI_AUTHOR_Gardner_327",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,1.16850700432393,0.177291,0.991216004323933,90.3719412173807,2.5,6.5,67.04444444,4096.355556,215.0444444,1736.644444,60
"128","Carex_bhutanensis|CHT|spm00003407",NA,NA,NA,NA,NA,NA,0.399301732407792,0.100512266666667,0.298789465741125,NA,NA,NA,NA,NA,NA,NA,NA
"129","Carex_bicknellii|INI|spm00000744",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,1.09313075813263,0.0962389666666667,0.996891791465965,90.3719412173807,75,14,94.21132075,10099.4,407.5358491,921.3207547,76
"130","Carex_bicolor|ASK|spm00001622",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.918621195318457,0.333996666666667,0.584624528651791,90.3719412173807,12.5,8.5,-22.62732919,8277.904762,309.6252588,817.5817805,49.33333333
"131","Carex_bigelowii_ssp_bigelowii|QUE|spm00006479",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.716372610390219,0.0953056,0.621067010390219,90.3719412173807,30,25,-55.59111111,10726.40444,385.3111111,626.3511111,70.80952381
"132","Carex_bigelowii_ssp_lugens|ASK|spm00000742",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.716372610390219,0.0953056,0.621067010390219,90.3719412173807,37.5,15,-92.71770335,13413.17225,459.5885167,287.0239234,73.33333333
"133","Carex_bijiangensis|CHT|spm00003354",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"134","Carex_biltmoreana|NCA|spm00002068",NA,NA,NA,NA,NA,NA,0.918621195318457,0.333996666666667,0.584624528651791,NA,NA,NA,NA,NA,NA,NA,NA
"135","Carex_binervis|FRA|spm00004357",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,90,30,88.1882716,4728.197531,200.7083333,1175.964506,73.90909091
"136","Carex_bistaminata|CHT|spm00003405",NA,NA,NA,NA,NA,NA,0.399301732407792,0.100512266666667,0.298789465741125,NA,NA,NA,NA,NA,NA,NA,NA
"137","Carex_blakei|NSW|spm00002887",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"138","Carex_blanda|TEN|spm00001819",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.918621195318457,0.333996666666667,0.584624528651791,90.3719412173807,33.5,16.5,108.1255887,9300.6719,383.0502355,986.9340659,35.25
"139","Carex_blepharicarpa|KOR|spm00000323",0.074317443674141,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,1.53961783891197,32.5,20,96.3605948,8562.133829,326.2118959,1715.219331,30.8
"140","Carex_bohemica|FIN|spm00002276",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,1.09313075813263,0.0962389666666667,0.996891791465965,90.3719412173807,17.5,12.5,72.99667774,7793.89701,307.7475083,715.7408638,80
"141","Carex_bolanderi|CAL|spm00001414",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,0.023533274302457,73,17,78.43113772,6122.143713,303.1437126,1031.568862,54
"142","Carex_boliviensis_ssp_boliviensis|MXC|spm00000255",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"143","Carex_boliviensis_ssp_occidentalis|MXE|spm00000250",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"144","Carex_bonanzensis|ASK|spm00001820",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,90.3719412173807,35,9.5,-64.90740741,14951.48148,519.1296296,318.4814815,55
"145","Carex_bonariensis|AGE|spm00007239",NA,NA,NA,NA,NA,NA,0.336906089512407,0.0522676,0.284638489512407,NA,NA,NA,NA,NA,NA,NA,NA
"146","Carex_bonatiana|EHM|spm00005907",1.45257482808607,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,1.8868463745752,25.5,NA,39.5625,5673.03125,285.96875,665.75,54
"147","Carex_bonplandii||NCBI_Solomon_3435",NA,NA,NA,NA,NA,NA,0.336906089512407,0.0522676,0.284638489512407,NA,NA,NA,NA,NA,NA,NA,NA
"148","Carex_boottiana|JAP|NCBI_Waterway_3657",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,55,45,180,6133.4,247.8,1913.8,62
"149","Carex_borbonica|REU|spm00004353",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,37,37.5,163,2103.833333,120.6666667,1681,68
"150","Carex_borealipolaris|MNT|spm00001831",249.716085180105,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.399301732407792,0.100512266666667,0.298789465741125,0.546445876825509,22.5,NA,-99.24342105,13289.09868,462,279.5197368,58
"151","Carex_borii|WHM|spm00003355",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"152","Carex_boryana|REU|spm00004377",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,119,55,168.8888889,1982.444444,126.1111111,1732.666667,68
"153","Carex_bostrychostigma|JAP|spm00003784",249.716085180105,0.360565713927916,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,1.57331662478825,35,30,106.375,8792.125,334.4583333,1535.083333,45
"154","Carex_brachyanthera|NWG|spm00007129",249.716085180105,2.41525749185788,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.464106453071108,0.0634811333333333,0.400625319737774,90.3719412173807,45,35,164,763.3333333,119,3229.333333,58
"155","Carex_brachycalama|BOL|spm00000368",NA,NA,NA,NA,NA,NA,0.918621195318457,0.333996666666667,0.584624528651791,NA,NA,NA,NA,NA,NA,NA,NA
"156","Carex_brachystachys|SPA|NCBI_HeRB_1939",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,22.5,14,73.76335878,6050.362595,255.7938931,1006.858779,40
"157","Carex_bracteosa|CLC|spm00007539",NA,NA,NA,NA,NA,NA,0.336906089512407,0.0522676,0.284638489512407,NA,NA,NA,NA,NA,NA,NA,NA
"158","Carex_brainerdii|CAL|spm00000760",NA,NA,NA,NA,NA,NA,0.464106453071108,0.0634811333333333,0.400625319737774,NA,NA,NA,NA,NA,NA,NA,NA
"159","Carex_brasiliensis|BZS|spm00000366",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"160","Carex_breedlovei|MXT|spm00000249",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"161","Carex_brehmeri|VEN|spm00000593",NA,NA,NA,NA,NA,NA,0.716372610390219,0.0953056,0.621067010390219,NA,NA,NA,NA,NA,NA,NA,NA
"162","Carex_breviaristata|CHS|spm00000029",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"163","Carex_brevicaulis|TDC|spm00005932",NA,NA,NA,NA,NA,NA,0.422393664032258,0.0899256666666667,0.332467997365592,NA,NA,NA,NA,NA,NA,NA,NA
"164","Carex_brevicollis|TCS|spm00003478",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,40,20,83.96923077,5712.615385,258.0538462,921.5923077,56
"165","Carex_breviculmis_var_breviculmis|NZ|NCBI_AUTHOR_Gardner_314",249.716085180105,5.72882782553762,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,24,10.5,121.6542056,7945.841121,309.6666667,1812.669782,64.33333333
"166","Carex_breviculmis_var_fibrillosa|KOR|spm00000326",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"167","Carex_brevior|BRC|spm00001823",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,1.09313075813263,0.0962389666666667,0.996891791465965,90.3719412173807,67.5,12,89.92948718,9803.027244,408.9358974,778.286859,59.6
"168","Carex_breviprophylla|EHM|spm00005912",NA,NA,NA,NA,NA,NA,0.141000147606376,0.00554383866666667,0.135456308939709,NA,NA,NA,NA,NA,NA,NA,NA
"169","Carex_breviscapa|VIE|spm00007865",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,15,37.5,216.8,3040.95,167.25,2228.325,52
"170","Carex_breweri|WAS|spm00001576",NA,NA,NA,NA,NA,NA,0.141000147606376,0.00554383866666667,0.135456308939709,NA,NA,NA,NA,NA,NA,NA,NA
"171","Carex_brizoides|GER|spm00005239",249.716085180105,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,0.239150342151887,35,NA,91.3549884,6319.37123,262.5290023,836.7262181,58
"172","Carex_bromoides|WIS|spm00002284",249.716085180105,0.234177670993346,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,90.3719412173807,55.5,13.5,93.84770115,9153.568966,375.9568966,1031.931034,64.57142857
"173","Carex_brongniartii|AGE|spm00007243",NA,NA,NA,NA,NA,NA,0.64263444182429,0.0252872,0.61734724182429,NA,NA,NA,NA,NA,NA,NA,NA
"174","Carex_brownii|JAP|NCBI_Waterway_3655",0.64797893722826,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,45,20,143.2575107,6472.459227,277.5321888,1530.682403,72
"175","Carex_brunnea|CHC|spm00007866",249.716085180105,2.77130450063442,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,90.3719412173807,55,22.5,173.2285714,4522.428571,219.0805195,1815.293506,61
"176","Carex_brunnescens_ssp_brunnescens|FIN|spm00005972",249.716085180105,0.0837230057351472,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,2.51413188075244,52.5,5,13.50834403,8402.24647,323.5019255,792.4146341,56
"177","Carex_brunnescens_ssp_sphaerostachya|ONT|spm00005986",249.716085180105,0.0837230057351472,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,2.51413188075244,52.5,5,37.97749196,10361.27974,413.0064309,928.1446945,56
"178","Carex_brysonii|ALA|spm00000655",249.716085180105,3.84937273900116,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,42.5,22.5,153,7647,342,1488,50
"179","Carex_buchananii|NZ|NCBI_AUTHOR_Gardner_316",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,1.16850700432393,0.177291,0.991216004323933,90.3719412173807,23.5,17.5,98.47560976,3924.987805,203.0609756,1230.195122,51
"180","Carex_buekii|CZE|spm00000558",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.716372610390219,0.0953056,0.621067010390219,90.3719412173807,80,70,80.65555556,7512.411111,300.9555556,755.4,52
"181","Carex_bulbostylis|MSI|spm00000648",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,4.93371105500327,37.5,11.5,177.7037037,7444.037037,335.962963,1104.555556,54
"182","Carex_bulgarica|BUL|spm00000555",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"183","Carex_bullata|MAS|spm00000775",NA,NA,NA,NA,NA,NA,0.641970778943352,0.107713,0.534257778943352,NA,NA,NA,NA,NA,NA,NA,NA
"184","Carex_burchelliana|CPP|spm00004368",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"185","Carex_burkei|CPP|spm00007785",NA,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,90.3719412173807,NA,NA,125.75,4041.25,257.5,704.75,69.33333333
"186","Carex_bushii|DEL|spm00000777",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,60,11,130.605042,8888.861345,376.7941176,1052.651261,54.66666667
"187","Carex_buxbaumii|ASK|spm00000765",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,50,17.5,35.57089272,8527.413353,336.723931,833.2648162,102.6
"188","Carex_calcifugens|FLA|spm00000668",0.624152759840681,2.12403143408614,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,4.93371105500327,25.5,14,175.875,6807.875,318.125,1244,52
"189","Carex_calcis|NZS|spm00002186",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,1.16850700432393,0.177291,0.991216004323933,90.3719412173807,22.5,20.5,79.25,3506,187.25,2341.75,68
"190","Carex_californica|CAL|spm00001685",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"191","Carex_caligena|MXE|spm00000264",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"192","Carex_callitrichos|KOR|spm00000335",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.464106453071108,0.0634811333333333,0.400625319737774,90.3719412173807,4,6,72.08029197,10126.73723,387.3430657,1209.540146,70
"193","Carex_camposii|SPA|spm00004363",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,100,47.5,110.8387097,6307.096774,304.9032258,670.7741935,71.2
"194","Carex_camptoglochin|ECU|spm00005210",NA,NA,NA,NA,NA,NA,0.141000147606376,0.00554383866666667,0.135456308939709,NA,NA,NA,NA,NA,NA,NA,NA
"195","Carex_canariensis|CNY|spm00002291",249.716085180105,2.68980625907995,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,90.3719412173807,98.5,15,163.8888889,3057.777778,162.3888889,453.8333333,58
"196","Carex_candolleana|KOR|spm00000327",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"197","Carex_canescens_ssp_canescens|FIN|spm00005994",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,90.3719412173807,37.5,7.5,20.00603318,9825.159879,372.5505279,742.3378582,57.23076923
"198","Carex_canescens_ssp_disjuncta|NFL|spm00001496",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,90.3719412173807,60,7.5,64.82648402,9553.018265,382.8493151,1014.671233,54
"199","Carex_capensis|CPP|spm00003263",249.716085180105,0.242406092866883,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,90.3719412173807,25,15,160.4166667,2899.916667,188.5833333,861.1666667,36
"200","Carex_capillaris_ssp_capillaris|QUE|NCBI_Waterway_3679",249.716085180105,2.44282253446188,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,21,10,6.13592233,7345.250809,281.9174757,943.8268608,53.6
"201","Carex_capillaris_ssp_fuscidula|KRA|spm00005726",249.716085180105,2.44282253446188,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,10,12.5,-98.28514056,13083.24096,448.0240964,325.1365462,52
"202","Carex_capilliculmis|CHQ|spm00005886",NA,NA,NA,NA,NA,NA,0.464106453071108,0.0634811333333333,0.400625319737774,NA,NA,NA,NA,NA,NA,NA,NA
"203","Carex_capillifolia|CHT|spm00004506",NA,NA,NA,NA,NA,NA,0.399301732407792,0.100512266666667,0.298789465741125,NA,NA,NA,NA,NA,NA,NA,NA
"204","Carex_capitata|KRA|spm00002036",249.716085180105,0.00114126456576662,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,0.0726754892934162,25,0,-19.50410959,9845.446575,367.0520548,532.5808219,50
"205","Carex_capitellata|TUR|spm00003459",NA,NA,NA,NA,NA,NA,0.141000147606376,0.00554383866666667,0.135456308939709,NA,NA,NA,NA,NA,NA,NA,NA
"206","Carex_capricornis||NCBI_AUTHOR_Shekhovtsov_642",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.641970778943352,0.107713,0.534257778943352,90.3719412173807,50,25,56.42857143,12717.28571,462.2857143,776.8571429,70
"207","Carex_cardiolepis|AFG|spm00003391",NA,NA,NA,NA,NA,NA,0.464106453071108,0.0634811333333333,0.400625319737774,NA,NA,NA,NA,NA,NA,NA,NA
"208","Carex_careyana|KTY|spm00001401",249.716085180105,0.486843879062553,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,0.0942679394025859,50,12.5,102.1891892,9171.630631,374.6486486,992.0810811,68
"209","Carex_caroliniana|ALA|spm00000815",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,52.5,12.5,146.9583333,8128.368056,349.7708333,1179.020833,48
"210","Carex_carsei|NZ|NCBI_AUTHOR_Gardner_322",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,1.21820092624168,5.5,12.5,97.25,3509.75,191.875,2911.875,60
"211","Carex_caryophyllea|SPA|spm00002063",249.716085180105,5.72882782553762,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,19.5,10,78.66483516,6755.421245,270.793956,867.3214286,66.19230769
